Total Node Running Coins: 80000000
Total Ambassador Coins: 1614168
Total Quest Coins: 1680287
Total of All Tokens: 83294455
+-------------------------------------------------------+--------------+------------+-------+---------------+--------------+------------+
| Address                                               | Node Running | Ambassador | Quest | Initial Rolls | Total Tokens | Percentage |
| AU1nhPjqhiD3bsNT9xH7rHht7EfmcDSbe1ZKZYvLv9jqBW1XxVD3  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1nAQWUbQXD6J2ZcNjiwNxVzLpsKrRpS547jy3QfGSZn7BM2wCf  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1munvZPg3NnZmoZWBK2nR1CkhM9J9cwaMbUL56GfYW41aqcoCP  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1mR7Dchuq8q9CuFhL8A1BwNKFAyb7XxYwTWqtuYW2sMH7B1FKK  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1m8kaEEYVmcVBqnJ5EdK1EBh2wZbavg2pXwLENK7EmMJzWSFDV  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1kHmjiQrhZhNHhW9T12EAMB9MAsrYL3ke6nYFK6FvbnsWibCoC  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1k66YXfkBKmGSp9ejiLCumYJDGocQtzssw51LNq3ZDLY4KbbCA  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1jMaqWgNb9gxmBmpbcyb1CedQJRmUqBjb454FtRRYBbBh9Tg7z  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1j963VgCfCwcnGnaDUgrK1RLw6h5LjyeVQDxrATZr6hKAgoEn7  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1iLVu9fhKgxNjsei8ocoLhZ6rX7ENovksW8AmBhqGk2qcNxXU7  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1i9BUT3vGxKWoaPeu7Vs1MrBM9jxQUF5SMHsvEttsBC8WqRu4S  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1hgx9T48QKjW7VhXLwQH57x4d3Dho8z2EXifTfYnmtW43MqBdG  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1gVz4EuFBJgvRtfgcC9msZvuyfi3fTTaqadbAY51A55E9uGbwx  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1gGBWvihxVRoeynF1ZudRfXTpzTVHmjpk12QHGbGQsToQo9n6K  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1euCwToccgqW1qix6DLiaxSmjRYoyLsoqoBAuLamwvcHd21hdb  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1edc2u7MmUBkKa3WHMoRCiZYoNUSCemrzbXvB9jSJFCH9K3v3S  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1ec222qUFX2mgsTEXP4d2Vs5HqGGvowU2Ezc4qzs1wJrniWp2g  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1dUbxdWwhw7NHttCUgjFgL6ZNAviL8AUDChYSp63zGyLjfzvKw  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1dMMjSef6SXQwMu7uvy4dQketgG1wB5zrTEuWhA1fDXJr4pyrR  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1dJCTBroyKgDLhxy8TBDtzzPyUX9qh6QwC1UpWPhAZahLBiuaj  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1cK2xkWsZy7y1AYG1S7EaF788Nrm19ESK2XEqDffKp9acq2R9C  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1btMsNDNHuwiy1ENZYN498Y64nG9UeGh2ZpcNHnCTLwQ11EyqX  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1bhiT6BTbuz243LucF27i1HqFaYmYNqXXjdittSNbi6enoi3Ge  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1ZxLagPPspCD5yT25SC4fxvWPjpwqsNKsjZpmxBsxJNJu5MW5d  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1YeRpxy2T59wJwo8B8nopV5BHZTiCrJd5TFhMvDfZ64mkLTnSg  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1XjnbWQFGXJVHwHhd41Xe4ps7vTwBEeMXoZDR7x6tP5QLGznpG  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1WjFqM8zR7YyMUnSqwszdtzbDVLyHXFkNTMVDnADcFHoL7n9no  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1V3713VRZnBzDvSL2243NJwjcyi1cMpNnfWSNu28dGe2SLu9z   |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1UvHXJLJw4ZHoLQg38B7T2rhTvMZB6L3o4HUftQCse1q7X6D47  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1UtiW4gk74i23U69PNK8iMebEVmKbqrvyqJhzcxrtW5jaD7nyj  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1TrRXv5oLxs95qeVA4Vy7vSbYH2gEzifE1cV6r4RudyFBZbNo3  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1T5jkoqHpZ4S1SqGQVJUvAbLKMDKtnj3pXYVE76LDyAVqfYsgk  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1SnAtQLfL9wEkK6Q44E5JbEDbETWySzohkAcA97z53Xkz9GAT9  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1SmUfpt4SGYjXRc2ehoP7BUixYpo8KbxaHWkaATaf7mZmpCLcv  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1SYBKo99MGoGFBTCbQXnnW9G3LYytBN8TMx2YQqzCiKtRHZfF8  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1RyJHpgjGecaRH8A2ivQS6ReZmE3Lo7hoJaCDVWwRxUEbhyzQs  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1PdCjgFZQJs4RzspJsNWhJFNhQ3whWKbaPYg6voBoFoeqFYcBj  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1PSRSVtg7YN31SHD5MeTjaMgUrKghXjc89rBA2R4GtNcm3csTF  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1PKjYtjMjTxqix4etEBeRkALbGD3kf9fp1RwtMC2fVQo6cimny  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1NVpvQsJJFpRg9dQJb6hxV3LnEgTQ4928Dwyu9TaGco2Sy5yYv  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1NURBZNZohLhR1Lew7gL6pGzWgJstEjM7UUyMT3MW8YJPXrMcK  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1MwG1ueYfuB6H6KtGUxe392AiSv9D6Ciics3ZyUmH2tKcmNsdR  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1MZ9CB2DojnGK3nEfxBk2DWvWWbeD3KRjdUULcNCw2kiycetu8  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1LFrL2FVfPgigv9DS7F3rBCThZSZcnw4TUHC9VmjzNxkvoQE7w  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1KGgwyohmsxtXyMiSn9CM96wrJx2oYr69UsQD7Pwz5sYu4LW9f  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1K91sFHqnsCyWmqeEQYB1N5p7BJcoB3LhXeyauXQf3TVH32DmY  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1JUaCK8fXMzSv9PMPegoi438nFzvA1YzuaMmFuVgpoJ6CbbPYS  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1Hq1EcfYhnvm5fwh5UL5XAuB1itpysnC1VFNYekt2VLFUNDXT7  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1H8f3RyfgNzHievhzhfGfnN2KMoCS1L3TCK5QZXCiJy3tzpKwq  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1FwKE55MPGTeiN4JDZuZyiXPgWxCaPddnMydREdpm6cBqFLZ8t  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1EwcGhVuLqDnEHoDM4iBgYY9rpFXb7uS6QkkBjKVuU1Uvedg9x  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1EqPoZAMRH6DrZRrs4qmDcMrvaMGpcxZYMwZ7QdR64TSBCn98H  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1D9rpd2Apo4CVncoKWuEo5iLm58nV96YXJtbpx81nwh59jUugS  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1Ceufidp9GLpKQkK3LeBd1WVH7DhHKvfdZhAJUPP7NoZ6gHEuY  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1BzQ4jUs86Tb4NFFh1596tSWDtoEiY2qcZuANnFYEaLgWDJ2ZB  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1BuKBLKXMEnmkSS1UwNee5T1vPoa4JjKnoriirX2jz8GXJ546k  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1BdZH6Q225gAnfLEPj85LqhJij8iX3s2HvLc9PG4MNpXTejizi  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1APFn2nbiN7FJUpydFHJGstmn9oP9b7iw5WePhhizxihyTttnm  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1A6qEYnmeTp82iC9eoPV5zfUqsrtrDKXVrVU2PEsz9ae66stAH  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU19u3MySZGPXxzh4kN43cSSqwZjnX2euvmsAzcZdTwPUyJEekMe  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU18K1SCyTMPtbj2DNeK5tP4A9D4iY1gZKNVNtjq8JRktQecJYGy  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU163KYBwKJDSUD2892qFrnD1kRo1R6wLknVoJyVqhkawr3ajyyX  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU15uhtpumPU7QjwbqubfuuU1wJqADd1gcr1SZJ81YgtX8nuYjYo  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU15STBvRMH7KsfiEwFET3BxnCZsNwqVNjeSwKvuvqkkDUg8KAcx  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU15AtTF2dytFe67JBUP2eY93mjAWcNDXG4upAQ1EfivKV5oi24r  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU14tMQwE25cWakygQNbuXWrMZ9uf5WWinYPwAFqkKYq87skWjHU  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU14MCbFCt58teRZq9KWu4c6Ndr6vGKwPHcqaQqP9cWhREXG2odd  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU147LXjnB21hkWDPKdFNKVUhv9Geuir14Jp181an5FfU14LktY2  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU13es1YLHk13jwv8BXxkddzZoXu4YNv5ntXqZ1KVtvzPrsL6ogt  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU13cgGRFaDZryoQkHCo3Yvin1Yg8HVGGticy56BZitib8kAKh2i  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU135WXGBmjYLdog122oSXzETy6rcPjNKd9onVqoVjNUXj28Leme  |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12wMA7FXbHJpDeyc57eMvmCGVghLbkR5ovoukot5wXYxPCACssf |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12vq9QMHvanJJ5BWpYtwgNDGjQud9Kquwkq76ZVv4CgRwUMe1CN |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12vWi1SdUZ52ss6NmdmBQKVMmEHA19SSB3fp1zHnFuTjxqvMS9M |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12uQEDgYLzVDrSc5WRGnuGTCDWV6wv5XXuv1iiKZsSJmmAqEha1 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12u5tJqwTaDvA9o8g1WgrUv7uAD4oXDoMeGzFKio3UmhxRpeKAo |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12teb1cJ2XxHZfdmTDXsHyDfAEbbrtt2voe4M4Ms8mwhjvYWeHe |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12tQhFsViP8uDzP2yy9WKSeYuWhe6rMzDQkk1hwpVnqH79qQcA5 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12sS7D2y47M6FLEXYShdwW7jfmVryfEgxuvLfHKaWmsX8HfZgo6 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12rw7MDJq2GBZoqLNoD9rc5opvpDHGWFKC5qZkdWtU459b6gUMe |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12qmWkCZfPn4KY6Xt7miErrQURZXt4GBce2acdvmF24BqQgLrYu |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12qkuTTMW6k4sDZW67jFr5gnG9u7rABsH4UM6hQ6ekobRZY8tJt |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12qb2ve8BEg8K8JJZCzkktvBs9uUPXdekRnEjoqGZXT38M3vbkA |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12po6wudreZZ9BPifQz6YuGB9Bn5ipLVgtdMAqnMwt7bfsyqGMZ |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12pVgDdTtC1goXNE1kn9gJeCJvLSPZbqBsqJDy9tfzuUaoJpQvx |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12oqTxuocpGHUEbAivA63awZ14kCdwb7b7cobuiuyRigReRFuM2 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12o6hdsH5tzpiqujE7z2WYnc6tpXuyfy8uTp1bS8gyMWf7M6XxW |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12nygmmjZjEDdGtdGYUiDVCjFk2B6SJWK3bUijeC75wj58rW6Dq |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12nnVdgMFiirydh43puyrv9z5nJXa6TyMS9ugA3XTtWYbhnEfya |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12mY2koA94e6hLPHtotXt16i3oHfdrNMMLp8uV9XJ6BkuwxcLAU |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12mQ93cuEJa5XQUvUMcSyBNobTgGWR7dhS7XfDzTTQnByDnhZib |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12kHzpDanbBodHarRFEd7rdudcWSUjEUNxLgHHY9XPuT6fHYAYx |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12kGQ2V9hX9TyHrswcjWxfSqUbqNCSDuHuHMhf8QeUXKSVrLTan |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12jxsfVb3wKXaT7u4qPhqcBawmEfuN1hErjVWMaeu7mdyZmcsKH |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12jRGNWuHTboLUwmmd7QqqLwwgasPWyZLXKjVS41iEvoSiBauNc |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12irK4HuUY7nfn5GKiVe2Yb29dAvsTpG8DnUDizf2Fg9v4jJtcb |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12ic5Y6qpsr38GaeV8L6UMuRSrgT3ZxHhcBCwY5sDYp1EYVSKjF |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12hLXAQePav1azbFbJGzJWQn9qQHhUcDuYNw4gzUjS9Hi2hKY1b |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12h1r5n1qcKG3DDXkGXemc6PhsFciNdeGDKaa8qMbafTi3UH52h |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12gEtRK4tJxT2xkXyDbo4mrPbLbuBxgNvWPdnp6sA48ye7SDhER |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12es6DvaA6gugXj8vSfNaidtAub2hx2CgUrW5qUxBiSYBUJqMkQ |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12dkUmVRqkmUW8Zr6sLTsQKJp2uPrWeTaAaWaqo8g6Q2yZm4yro |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12dQghGNPQNvjZZoGKsUDPVJR7JBbo93g69FmXfDtTgF9UqLcwN |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12dLRdhiBS3ZbCJZGgNRUoNpvan8bX8kWMGtTXwxb22L24GHVDd |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12d8fauddNRY6wrvXwDnz7deGwZ7jLNaECqHxaahyjt1knLcqsk |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12cEtuYN1ga6VSajFNLPkYucSuU8bndTHUeGhtHJnUdyLttPx49 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12akLRyJfg9sCfixQGvY1Cfw6dmTftvNsj9qN4HZXH3bLvE5LRE |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12aNMNVpTEwVhJJ2zgnpok1n2WppMdcx6ZwAKNZXwCT3GWnqxHG |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12ZjCqeHabzCHZz7gs3oP7SDLC46Sm8cVPcAz92rbJv3NovU4kX |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Zgd5f2Fw9fhagMCZoQ5YQjHQMbWhVyhFeW2S5c6RUTQUvoEoB |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12ZCRcMXUGV5wz5iyEK3xhhAAQGAESe6dZqxEr1iCAtTPGwuK2y |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12X5kkK9CsxY41T12gjnxyD9GqVdo2bNi7nxM48EQgdMzREmnAx |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12WsVbToPkruqqegFJfRMYAKKA9MwRALJni92b7RgkM7unUWeZ5 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12WGHk3jH9BkqGre8LRLVhu8PuXZuN8eajHJqPqDKw29M7V9rWd |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Vy9NQneWDTdJTaBwcLBDhaTh5KHWwgG2f9axys4JsncELRB5s |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12VomwDBj6QPyZgotcNUFwy2bx3JLA2AkmRxMXJ2F1owWCSHoQs |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12VY7AVhnsFzxdoxHd33c8bjTu8g3mHBHTEcZV8JY9VVHdy2v2K |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12VKqyoBAMp5wpoU37svxq8DLGsrrnCKtFGz7JoTtZiv2cSuw72 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12UueQ8pufkMSgRKFCmBLLqpCg8iwtoVhgd7LqXrepKZdig6aWM |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12TSvvS16Fgv5YujXLN3BFqNWYRrP2ptKcWmPZEH2eT3rmEisWk |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12SCbvXtroXhvJ41rusD7cHDBB1mi5MvfUWFnxc4LrwFRkMTrEA |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12S55A9gwNHM8xTYisKj1ZDLoUJtRAoPJF5cxwpTnyaUFBHo8vo |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12RZmE296wH4eWgTfxRF54QBKwoNMUi2F7xZZ1i2vFDo5Kzad51 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12QVQkKTFaXmpLZwenVnhYaN1RWzMYEqNJbLkEApSZDZEcXtDFi |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Q9n11u7x28t81RhaVtXAqXAKJFsSuo9dc5fipiwr3PropkvdG |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Q5AFuKGfuUVHJwXwqwDVyqnvqevE77HwKR86ZWKJmtEovUY2M |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Q1Knw18dccLQh7pyptSh7VMiAbzVeey7E8RmqiP6um3rtYnWZ |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12NhMNQosC9N8hpFfUxMrj8dX7mkozudcCNB5jLx7pNcGYFtxgh |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12M9z2gQ4qdiNtFozN6uZ7R8WmHw3WQFrVD4MkCpGDw25gzNyUT |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12M5Uu9LLbecaHvYCjpxYx3dxBJ5yhQbsW3FeKdax9pD9LsgoTC |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12L6ts1UNYFdSjvHHFDbDJcvvraMpTr6GmzUfj4LUzSTcrnfAEG |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12KAv2o81GdaLW7uJbVgthPTvQtmmTACkL4TfGH1ztfkdtzR7aR |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12K5nsjbtpKCRropipFk6ZFWzzLdNstTdFDKgzeZr4HDBV7z5me |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12Hy97TMvcjeiFP7rhCNjDoYoGrQV5uRLGf9UXFS17nPPX93DA4 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12H2y3VoZc1LJqmRFZVULZxZRTvyEXnDQUL7JhajyxAvTTyccc9 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12GVF4hyU3NediaX17XGDxGnunEbS7bpPUWJ9zad7eFE4vXa5EG |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12FkUbbjWVziNkwa6ZC2b8v9zYC3qZamsN41pGFVWjmb215YT4Z |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12DxQy3P1ski1WdVPLDqj1XZzJByhfUFaUDXrXQBVvDTuxDQM67 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12DFL6wosdSRqfot8p5uWq7uxmgBDGHBxNKpCpytMSSf6b6jFtg |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12CiqfrJfUjoafE1r1QKnac4EM89XiaGy9mCqTDMVJHemupXHcN |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12CamRz5uyJR6M8aLJJoohGe77Lez7UqzxVXW2yrURBvaJQiz39 |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12BWTNyRjFTSMn3B9omqEDM6KjNVtUMvsMrfiUZzNTsZ8zXU3PS |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12B8sewz19vNkTfbdiJjcL9dRKkh8ZxVFZ2WN6hDFqxM2xyGVvp |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU12A2k4kyyWzVgg3ENCUyFLsXmnwQ83gM4NUmTkzhsZ47PnPjwNV |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU129j1ksS1ngF8pyVdMfssZmDViXiGtSGSFdefuwpeuuV8XS7tKF |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU128M7Nq6NuhAWRvWSKJ2h4ku6myHoBRDxazofT2wQyWudxML7aC |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU1282w7N4hqPunmcU5GAcNXBsr2scfzRwgeTgz3RAPyg11QnVB9K |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU127E57FMd4bimqeH3SEFrK8hXd95TRZFH8iymdLvSwL3tTR7sdN |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU126qEmNPn2C5RJEUSdJJGc3Kmhit4DHY1jWrJxuRmbnAAgeBDab |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU126DKsgL5rGJzizhnebuLUXGVsw2uVmZB1wuUgm5imrabDfPjKc |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU125xCDPfJH3verFhAbkcfqBZM2efgorV4ho4N16UNcwedLeGCGJ |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU125GrEkwJ16CPxpW6aQuUGZ5KjooKMUFQtPXBTXSE6afRNqL4ot |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU125DwyiUyT3ybHob4AF8BM94XknLfLSvUKE7ybX6BZEKwpUVNyi |            0 |          0 |   163 |     False     |          163 |    0.0002% |
| AU124xxt45XqnNNvrjsa3oMQrc3T79A1m1gkooiwzMooZneMipWXC |            0 |          0 |   163 |     False     |          163 |    0.0002% |
